"time","rdd_blocks","executor"
"2021-07-25 01:59:22.565+00","65","0"
"2021-07-25 01:59:27.565+00","9417","1"
"2021-07-25 01:59:27.565+00","65","0"
"2021-07-25 01:59:32.565+00","9599","1"
"2021-07-25 01:59:32.565+00","65","0"
"2021-07-25 01:59:37.565+00","63","0"
"2021-07-25 01:59:37.565+00","9474","1"
"2021-07-25 01:59:42.565+00","65","0"
"2021-07-25 01:59:42.565+00","9630","1"
"2021-07-25 01:59:47.565+00","65","0"
"2021-07-25 01:59:47.565+00","9190","1"
"2021-07-25 01:59:52.565+00","65","0"
"2021-07-25 01:59:52.565+00","9722","1"
"2021-07-25 01:59:57.565+00","70","0"
"2021-07-25 01:59:57.565+00","9565","1"
"2021-07-25 02:00:02.565+00","9706","1"
"2021-07-25 02:00:02.565+00","65","0"
"2021-07-25 02:00:07.565+00","63","0"
"2021-07-25 02:00:07.565+00","9107","1"
"2021-07-25 02:00:12.565+00","9388","1"
"2021-07-25 02:00:12.565+00","65","0"
"2021-07-25 02:00:17.565+00","9085","1"
"2021-07-25 02:00:17.565+00","65","0"
"2021-07-25 02:00:22.565+00","65","0"
"2021-07-25 02:00:22.565+00","9244","1"
"2021-07-25 02:00:27.565+00","9000","1"
"2021-07-25 02:00:27.565+00","65","0"
"2021-07-25 02:00:32.565+00","9353","1"
"2021-07-25 02:00:32.565+00","65","0"
"2021-07-25 02:00:37.565+00","8804","1"
"2021-07-25 02:00:37.565+00","66","0"
"2021-07-25 02:00:42.565+00","9241","1"
"2021-07-25 02:00:42.565+00","65","0"
"2021-07-25 02:00:47.565+00","65","0"
"2021-07-25 02:00:47.565+00","8975","1"
"2021-07-25 02:00:52.565+00","9428","1"
"2021-07-25 02:00:52.565+00","65","0"
"2021-07-25 02:00:57.565+00","65","0"
"2021-07-25 02:00:57.565+00","9131","1"
"2021-07-25 02:01:02.565+00","9564","1"
"2021-07-25 02:01:02.565+00","65","0"
"2021-07-25 02:01:07.565+00","63","0"
"2021-07-25 02:01:07.565+00","9013","1"
"2021-07-25 02:01:12.565+00","65","0"
"2021-07-25 02:01:12.565+00","9349","1"
"2021-07-25 02:01:17.565+00","8866","1"
"2021-07-25 02:01:17.565+00","63","0"
"2021-07-25 02:01:22.565+00","65","0"
"2021-07-25 02:01:22.565+00","9208","1"
"2021-07-25 02:01:27.565+00","8930","1"
"2021-07-25 02:01:27.565+00","65","0"
"2021-07-25 02:01:32.565+00","65","0"
"2021-07-25 02:01:32.565+00","9283","1"
"2021-07-25 02:01:37.565+00","8780","1"
"2021-07-25 02:01:37.565+00","63","0"
"2021-07-25 02:01:42.565+00","65","0"
"2021-07-25 02:01:42.565+00","9181","1"
"2021-07-25 02:01:47.565+00","65","0"
"2021-07-25 02:01:47.565+00","8846","1"
"2021-07-25 02:01:52.565+00","65","0"
"2021-07-25 02:01:52.565+00","9302","1"
"2021-07-25 02:01:57.565+00","8134","1"
"2021-07-25 02:01:57.565+00","61","0"
"2021-07-25 02:02:02.565+00","5652","1"
"2021-07-25 02:02:02.565+00","61","0"
"2021-07-25 02:02:07.565+00","61","0"
"2021-07-25 02:02:07.565+00","3714","1"
"2021-07-25 02:02:12.57+00","1171","1"
"2021-07-25 02:02:12.57+00","61","0"
"2021-07-25 02:02:17.565+00","61","0"
"2021-07-25 02:02:17.565+00","21","1"
"2021-07-25 02:02:22.565+00","61","0"
"2021-07-25 02:02:22.565+00","541","1"
"2021-07-25 02:02:27.565+00","541","1"
"2021-07-25 02:02:27.565+00","61","0"
"2021-07-25 02:02:32.565+00","541","1"
"2021-07-25 02:02:32.565+00","61","0"
"2021-07-25 02:02:37.565+00","64","0"
"2021-07-25 02:02:37.565+00","541","1"
"2021-07-25 02:02:42.565+00","61","0"
"2021-07-25 02:02:42.565+00","21","1"
"2021-07-25 02:02:47.565+00","61","0"
"2021-07-25 02:02:47.565+00","21","1"
"2021-07-25 02:02:52.565+00","26","1"
"2021-07-25 02:02:52.565+00","61","0"
"2021-07-25 02:02:57.565+00","61","0"
"2021-07-25 02:02:57.565+00","26","1"
"2021-07-25 02:03:02.565+00","61","0"
"2021-07-25 02:03:02.565+00","26","1"
"2021-07-25 02:03:07.565+00","26","1"
"2021-07-25 02:03:07.565+00","61","0"
"2021-07-25 02:03:12.565+00","61","0"
"2021-07-25 02:03:12.565+00","21","1"
"2021-07-25 02:03:17.565+00","61","0"
"2021-07-25 02:03:17.565+00","21","1"
"2021-07-25 02:03:22.565+00","566","1"
"2021-07-25 02:03:22.565+00","61","0"
"2021-07-25 02:03:27.565+00","566","1"
"2021-07-25 02:03:27.565+00","61","0"
"2021-07-25 02:03:32.565+00","61","0"
"2021-07-25 02:03:32.565+00","566","1"
"2021-07-25 02:03:37.565+00","566","1"
"2021-07-25 02:03:37.565+00","61","0"
"2021-07-25 02:03:42.565+00","61","0"
"2021-07-25 02:03:42.565+00","21","1"
"2021-07-25 02:03:47.565+00","61","0"
"2021-07-25 02:03:47.565+00","1966","1"
"2021-07-25 02:03:52.565+00","3825","1"
"2021-07-25 02:03:52.565+00","65","0"
"2021-07-25 02:03:57.565+00","65","0"
"2021-07-25 02:03:57.565+00","6471","1"
"2021-07-25 02:04:02.565+00","8283","1"
"2021-07-25 02:04:02.565+00","65","0"
"2021-07-25 02:04:07.565+00","9159","1"
"2021-07-25 02:04:07.565+00","63","0"
"2021-07-25 02:04:12.565+00","9161","1"
"2021-07-25 02:04:12.565+00","65","0"
"2021-07-25 02:04:17.565+00","63","0"
"2021-07-25 02:04:17.565+00","8792","1"
"2021-07-25 02:04:22.565+00","65","0"
"2021-07-25 02:04:22.565+00","9124","1"
"2021-07-25 02:04:27.565+00","8961","1"
"2021-07-25 02:04:27.565+00","63","0"
"2021-07-25 02:04:32.565+00","9214","1"
"2021-07-25 02:04:32.565+00","65","0"
"2021-07-25 02:04:37.565+00","63","0"
"2021-07-25 02:04:37.565+00","8877","1"
"2021-07-25 02:04:42.565+00","9138","1"
"2021-07-25 02:04:42.565+00","65","0"
"2021-07-25 02:04:47.565+00","67","0"
"2021-07-25 02:04:47.565+00","9347","1"
"2021-07-25 02:04:52.565+00","9250","1"
"2021-07-25 02:04:52.565+00","65","0"
"2021-07-25 02:04:57.565+00","63","0"
"2021-07-25 02:04:57.565+00","9050","1"
"2021-07-25 02:05:02.565+00","9248","1"
"2021-07-25 02:05:02.565+00","65","0"
"2021-07-25 02:05:07.565+00","8769","1"
"2021-07-25 02:05:07.565+00","63","0"
"2021-07-25 02:05:12.583+00","9166","1"
"2021-07-25 02:05:12.583+00","65","0"
"2021-07-25 02:05:17.565+00","8905","1"
"2021-07-25 02:05:17.565+00","63","0"
"2021-07-25 02:05:22.565+00","65","0"
"2021-07-25 02:05:22.565+00","9275","1"
"2021-07-25 02:05:27.565+00","65","0"
"2021-07-25 02:05:27.565+00","8989","1"
"2021-07-25 02:05:32.565+00","9397","1"
"2021-07-25 02:05:32.565+00","65","0"
"2021-07-25 02:05:37.565+00","65","0"
"2021-07-25 02:05:37.565+00","8870","1"
"2021-07-25 02:05:42.565+00","65","0"
"2021-07-25 02:05:42.565+00","9276","1"
"2021-07-25 02:05:47.565+00","9465","1"
"2021-07-25 02:05:47.565+00","67","0"
"2021-07-25 02:05:52.565+00","65","0"
"2021-07-25 02:05:52.565+00","9373","1"
"2021-07-25 02:05:57.565+00","65","0"
"2021-07-25 02:05:57.565+00","9078","1"
"2021-07-25 02:06:02.565+00","9337","1"
"2021-07-25 02:06:02.565+00","65","0"
"2021-07-25 02:06:07.565+00","65","0"
"2021-07-25 02:06:07.565+00","8739","1"
"2021-07-25 02:06:12.565+00","9091","1"
"2021-07-25 02:06:12.565+00","65","0"
"2021-07-25 02:06:17.565+00","63","0"
"2021-07-25 02:06:17.565+00","8808","1"
"2021-07-25 02:06:22.565+00","65","0"
"2021-07-25 02:06:22.565+00","9208","1"
"2021-07-25 02:06:27.565+00","8796","1"
"2021-07-25 02:06:27.565+00","63","0"
"2021-07-25 02:06:32.565+00","65","0"
"2021-07-25 02:06:32.565+00","9365","1"
"2021-07-25 02:06:37.565+00","8972","1"
"2021-07-25 02:06:37.565+00","63","0"
"2021-07-25 02:06:42.565+00","65","0"
"2021-07-25 02:06:42.565+00","9257","1"
"2021-07-25 02:06:47.565+00","8984","1"
"2021-07-25 02:06:47.565+00","63","0"
"2021-07-25 02:06:52.565+00","9403","1"
"2021-07-25 02:06:52.565+00","65","0"
"2021-07-25 02:06:57.565+00","9191","1"
"2021-07-25 02:06:57.565+00","63","0"
"2021-07-25 02:07:02.565+00","9485","1"
"2021-07-25 02:07:02.565+00","65","0"
"2021-07-25 02:07:07.565+00","65","0"
"2021-07-25 02:07:07.565+00","9025","1"
"2021-07-25 02:07:12.565+00","9268","1"
"2021-07-25 02:07:12.565+00","65","0"
"2021-07-25 02:07:17.565+00","8822","1"
"2021-07-25 02:07:17.565+00","63","0"
"2021-07-25 02:07:22.565+00","9282","1"
"2021-07-25 02:07:22.565+00","65","0"
"2021-07-25 02:07:27.565+00","8973","1"
"2021-07-25 02:07:27.565+00","63","0"
"2021-07-25 02:07:32.565+00","9468","1"
"2021-07-25 02:07:32.565+00","65","0"
"2021-07-25 02:07:37.565+00","9170","1"
"2021-07-25 02:07:37.565+00","65","0"
"2021-07-25 02:07:42.565+00","9462","1"
"2021-07-25 02:07:42.565+00","65","0"
"2021-07-25 02:07:47.565+00","9028","1"
"2021-07-25 02:07:47.565+00","65","0"
"2021-07-25 02:07:52.565+00","65","0"
"2021-07-25 02:07:52.565+00","9436","1"
"2021-07-25 02:07:57.565+00","63","0"
"2021-07-25 02:07:57.565+00","9057","1"
"2021-07-25 02:08:02.565+00","65","0"
"2021-07-25 02:08:02.565+00","9390","1"
"2021-07-25 02:08:07.565+00","65","0"
"2021-07-25 02:08:07.565+00","9035","1"
"2021-07-25 02:08:12.568+00","65","0"
"2021-07-25 02:08:12.568+00","9269","1"
"2021-07-25 02:08:17.565+00","8920","1"
"2021-07-25 02:08:17.565+00","65","0"
"2021-07-25 02:08:22.565+00","9249","1"
"2021-07-25 02:08:22.565+00","65","0"
"2021-07-25 02:08:27.565+00","65","0"
"2021-07-25 02:08:27.565+00","9385","1"
"2021-07-25 02:08:32.565+00","65","0"
"2021-07-25 02:08:32.565+00","9300","1"
"2021-07-25 02:08:37.565+00","63","0"
"2021-07-25 02:08:37.565+00","8967","1"
"2021-07-25 02:08:42.565+00","65","0"
"2021-07-25 02:08:42.565+00","9428","1"
"2021-07-25 02:08:47.565+00","7277","1"
"2021-07-25 02:08:47.565+00","61","0"
"2021-07-25 02:08:52.565+00","61","0"
"2021-07-25 02:08:52.565+00","5696","1"
"2021-07-25 02:08:57.565+00","61","0"
"2021-07-25 02:08:57.565+00","3326","1"
"2021-07-25 02:09:02.565+00","61","0"
"2021-07-25 02:09:02.565+00","1128","1"
"2021-07-25 02:09:07.565+00","539","1"
"2021-07-25 02:09:07.565+00","61","0"
"2021-07-25 02:09:12.565+00","21","1"
"2021-07-25 02:09:12.565+00","61","0"
"2021-07-25 02:09:17.565+00","21","1"
"2021-07-25 02:09:17.565+00","61","0"
"2021-07-25 02:09:22.565+00","563","1"
"2021-07-25 02:09:22.565+00","61","0"
"2021-07-25 02:09:27.565+00","563","1"
"2021-07-25 02:09:27.565+00","61","0"
"2021-07-25 02:09:32.565+00","563","1"
"2021-07-25 02:09:32.565+00","61","0"
"2021-07-25 02:09:37.565+00","563","1"
"2021-07-25 02:09:37.565+00","61","0"
"2021-07-25 02:09:42.565+00","61","0"
"2021-07-25 02:09:42.565+00","21","1"
"2021-07-25 02:09:47.565+00","61","0"
"2021-07-25 02:09:47.565+00","21","1"
"2021-07-25 02:09:52.565+00","61","0"
"2021-07-25 02:09:52.565+00","581","1"
"2021-07-25 02:09:57.565+00","581","1"
"2021-07-25 02:09:57.565+00","61","0"
"2021-07-25 02:10:02.565+00","61","0"
"2021-07-25 02:10:02.565+00","581","1"
"2021-07-25 02:10:07.565+00","581","1"
"2021-07-25 02:10:07.565+00","61","0"
"2021-07-25 02:10:12.565+00","61","0"
"2021-07-25 02:10:12.565+00","21","1"
"2021-07-25 02:10:17.565+00","21","1"
"2021-07-25 02:10:17.565+00","61","0"
"2021-07-25 02:10:22.565+00","61","0"
"2021-07-25 02:10:22.565+00","560","1"
"2021-07-25 02:10:27.565+00","560","1"
"2021-07-25 02:10:27.565+00","61","0"
"2021-07-25 02:10:32.565+00","61","0"
"2021-07-25 02:10:32.565+00","560","1"
"2021-07-25 02:10:37.565+00","560","1"
"2021-07-25 02:10:37.565+00","61","0"
"2021-07-25 02:10:42.565+00","21","1"
"2021-07-25 02:10:42.565+00","61","0"
"2021-07-25 02:10:47.565+00","21","1"
"2021-07-25 02:10:47.565+00","61","0"
"2021-07-25 02:10:52.565+00","566","1"
"2021-07-25 02:10:52.565+00","61","0"
"2021-07-25 02:10:57.565+00","61","0"
"2021-07-25 02:10:57.565+00","566","1"
"2021-07-25 02:11:02.565+00","566","1"
"2021-07-25 02:11:02.565+00","61","0"
"2021-07-25 02:11:07.565+00","566","1"
"2021-07-25 02:11:07.565+00","61","0"
"2021-07-25 02:11:12.568+00","21","1"
"2021-07-25 02:11:12.568+00","61","0"
"2021-07-25 02:11:17.565+00","21","1"
"2021-07-25 02:11:17.565+00","61","0"
"2021-07-25 02:11:22.565+00","557","1"
"2021-07-25 02:11:22.565+00","61","0"
"2021-07-25 02:11:27.565+00","557","1"
"2021-07-25 02:11:27.565+00","61","0"
"2021-07-25 02:11:32.565+00","557","1"
"2021-07-25 02:11:32.565+00","61","0"
"2021-07-25 02:11:37.565+00","557","1"
"2021-07-25 02:11:37.565+00","61","0"
"2021-07-25 02:11:42.565+00","61","0"
"2021-07-25 02:11:42.565+00","21","1"
"2021-07-25 02:11:47.565+00","21","1"
"2021-07-25 02:11:47.565+00","61","0"
"2021-07-25 02:11:52.565+00","570","1"
"2021-07-25 02:11:52.565+00","61","0"
"2021-07-25 02:11:57.565+00","61","0"
"2021-07-25 02:11:57.565+00","570","1"
"2021-07-25 02:12:02.565+00","570","1"
"2021-07-25 02:12:02.565+00","61","0"
"2021-07-25 02:12:07.565+00","61","0"
"2021-07-25 02:12:07.565+00","570","1"
"2021-07-25 02:12:12.565+00","21","1"
"2021-07-25 02:12:12.565+00","61","0"
"2021-07-25 02:12:17.565+00","61","0"
"2021-07-25 02:12:17.565+00","21","1"
"2021-07-25 02:12:22.565+00","61","0"
"2021-07-25 02:12:22.565+00","556","1"
"2021-07-25 02:12:27.565+00","61","0"
"2021-07-25 02:12:27.565+00","556","1"
"2021-07-25 02:12:32.565+00","61","0"
"2021-07-25 02:12:32.565+00","556","1"
"2021-07-25 02:12:37.565+00","556","1"
"2021-07-25 02:12:37.565+00","61","0"
"2021-07-25 02:12:42.565+00","61","0"
"2021-07-25 02:12:42.565+00","21","1"
"2021-07-25 02:12:47.565+00","21","1"
"2021-07-25 02:12:47.565+00","61","0"
"2021-07-25 02:12:52.565+00","61","0"
"2021-07-25 02:12:52.565+00","556","1"
"2021-07-25 02:12:57.565+00","61","0"
"2021-07-25 02:12:57.565+00","556","1"
"2021-07-25 02:13:02.565+00","61","0"
"2021-07-25 02:13:02.565+00","556","1"
"2021-07-25 02:13:07.565+00","556","1"
"2021-07-25 02:13:07.565+00","61","0"
"2021-07-25 02:13:12.565+00","21","1"
"2021-07-25 02:13:12.565+00","61","0"
"2021-07-25 02:13:17.565+00","21","1"
"2021-07-25 02:13:17.565+00","61","0"
"2021-07-25 02:13:22.565+00","61","0"
"2021-07-25 02:13:22.565+00","553","1"
"2021-07-25 02:13:27.565+00","61","0"
"2021-07-25 02:13:27.565+00","553","1"
"2021-07-25 02:13:32.565+00","61","0"
"2021-07-25 02:13:32.565+00","553","1"
"2021-07-25 02:13:37.565+00","553","1"
"2021-07-25 02:13:37.565+00","61","0"
"2021-07-25 02:13:42.565+00","61","0"
"2021-07-25 02:13:42.565+00","21","1"
"2021-07-25 02:13:47.565+00","61","0"
"2021-07-25 02:13:47.565+00","21","1"
"2021-07-25 02:13:52.565+00","573","1"
"2021-07-25 02:13:52.565+00","61","0"
"2021-07-25 02:13:57.565+00","61","0"
"2021-07-25 02:13:57.565+00","573","1"
"2021-07-25 02:14:02.565+00","61","0"
"2021-07-25 02:14:02.565+00","573","1"
"2021-07-25 02:14:07.565+00","573","1"
"2021-07-25 02:14:07.565+00","61","0"
"2021-07-25 02:14:12.565+00","61","0"
"2021-07-25 02:14:12.565+00","21","1"
"2021-07-25 02:14:17.565+00","61","0"
"2021-07-25 02:14:17.565+00","21","1"
"2021-07-25 02:14:22.565+00","563","1"
"2021-07-25 02:14:22.565+00","61","0"
"2021-07-25 02:14:27.565+00","563","1"
"2021-07-25 02:14:27.565+00","61","0"
"2021-07-25 02:14:32.565+00","61","0"
"2021-07-25 02:14:32.565+00","563","1"
"2021-07-25 02:14:37.565+00","61","0"
"2021-07-25 02:14:37.565+00","563","1"
"2021-07-25 02:14:42.565+00","21","1"
"2021-07-25 02:14:42.565+00","61","0"
"2021-07-25 02:14:47.565+00","21","1"
"2021-07-25 02:14:47.565+00","61","0"
"2021-07-25 02:14:52.565+00","61","0"
"2021-07-25 02:14:52.565+00","573","1"
"2021-07-25 02:14:57.565+00","61","0"
"2021-07-25 02:14:57.565+00","573","1"
"2021-07-25 02:15:02.565+00","61","0"
"2021-07-25 02:15:02.565+00","573","1"
"2021-07-25 02:15:07.565+00","61","0"
"2021-07-25 02:15:07.565+00","573","1"
"2021-07-25 02:15:12.571+00","21","1"
"2021-07-25 02:15:12.571+00","61","0"
"2021-07-25 02:15:17.565+00","21","1"
"2021-07-25 02:15:17.565+00","61","0"
"2021-07-25 02:15:22.565+00","61","0"
"2021-07-25 02:15:22.565+00","507","1"
"2021-07-25 02:15:27.565+00","507","1"
"2021-07-25 02:15:27.565+00","61","0"
"2021-07-25 02:15:32.565+00","507","1"
"2021-07-25 02:15:32.565+00","61","0"
"2021-07-25 02:15:37.565+00","61","0"
"2021-07-25 02:15:37.565+00","507","1"
"2021-07-25 02:15:42.565+00","61","0"
"2021-07-25 02:15:42.565+00","21","1"
"2021-07-25 02:15:47.565+00","21","1"
"2021-07-25 02:15:47.565+00","61","0"
"2021-07-25 02:15:52.565+00","505","1"
"2021-07-25 02:15:52.565+00","61","0"
"2021-07-25 02:15:57.565+00","61","0"
"2021-07-25 02:15:57.565+00","505","1"
"2021-07-25 02:16:02.565+00","61","0"
"2021-07-25 02:16:02.565+00","505","1"
"2021-07-25 02:16:07.565+00","505","1"
"2021-07-25 02:16:07.565+00","61","0"
"2021-07-25 02:16:12.565+00","21","1"
"2021-07-25 02:16:12.565+00","61","0"
"2021-07-25 02:16:17.565+00","61","0"
"2021-07-25 02:16:17.565+00","21","1"
"2021-07-25 02:16:22.565+00","541","1"
"2021-07-25 02:16:22.565+00","61","0"
"2021-07-25 02:16:27.565+00","61","0"
"2021-07-25 02:16:27.565+00","541","1"
"2021-07-25 02:16:32.565+00","61","0"
"2021-07-25 02:16:32.565+00","541","1"
"2021-07-25 02:16:37.565+00","61","0"
"2021-07-25 02:16:37.565+00","541","1"
"2021-07-25 02:16:42.565+00","61","0"
"2021-07-25 02:16:42.565+00","21","1"
"2021-07-25 02:16:47.565+00","21","1"
"2021-07-25 02:16:47.565+00","61","0"
"2021-07-25 02:16:52.565+00","557","1"
"2021-07-25 02:16:52.565+00","61","0"
"2021-07-25 02:16:57.565+00","557","1"
"2021-07-25 02:16:57.565+00","61","0"
"2021-07-25 02:17:02.565+00","557","1"
"2021-07-25 02:17:02.565+00","61","0"
"2021-07-25 02:17:07.565+00","557","1"
"2021-07-25 02:17:07.565+00","61","0"
"2021-07-25 02:17:12.565+00","21","1"
"2021-07-25 02:17:12.565+00","61","0"
"2021-07-25 02:17:17.565+00","61","0"
"2021-07-25 02:17:17.565+00","21","1"
"2021-07-25 02:17:22.565+00","548","1"
"2021-07-25 02:17:22.565+00","61","0"
"2021-07-25 02:17:27.565+00","61","0"
"2021-07-25 02:17:27.565+00","548","1"
"2021-07-25 02:17:32.565+00","548","1"
"2021-07-25 02:17:32.565+00","61","0"
"2021-07-25 02:17:37.565+00","548","1"
"2021-07-25 02:17:37.565+00","61","0"
"2021-07-25 02:17:42.565+00","61","0"
"2021-07-25 02:17:42.565+00","21","1"
"2021-07-25 02:17:47.565+00","21","1"
"2021-07-25 02:17:47.565+00","61","0"
"2021-07-25 02:17:52.565+00","61","0"
"2021-07-25 02:17:52.565+00","546","1"
"2021-07-25 02:17:57.565+00","546","1"
"2021-07-25 02:17:57.565+00","61","0"
"2021-07-25 02:18:02.565+00","546","1"
"2021-07-25 02:18:02.565+00","61","0"
"2021-07-25 02:18:07.565+00","546","1"
"2021-07-25 02:18:07.565+00","61","0"
"2021-07-25 02:18:12.565+00","61","0"
"2021-07-25 02:18:12.565+00","21","1"
"2021-07-25 02:18:17.565+00","21","1"
"2021-07-25 02:18:17.565+00","61","0"
"2021-07-25 02:18:22.565+00","61","0"
"2021-07-25 02:18:22.565+00","539","1"
"2021-07-25 02:18:27.565+00","539","1"
"2021-07-25 02:18:27.565+00","61","0"
"2021-07-25 02:18:32.565+00","61","0"
"2021-07-25 02:18:32.565+00","539","1"
"2021-07-25 02:18:37.565+00","61","0"
"2021-07-25 02:18:37.565+00","539","1"
"2021-07-25 02:18:42.565+00","61","0"
"2021-07-25 02:18:42.565+00","21","1"
"2021-07-25 02:18:47.565+00","21","1"
"2021-07-25 02:18:47.565+00","61","0"
"2021-07-25 02:18:52.565+00","61","0"
"2021-07-25 02:18:52.565+00","534","1"
"2021-07-25 02:18:57.565+00","61","0"
"2021-07-25 02:18:57.565+00","534","1"
"2021-07-25 02:19:02.565+00","534","1"
"2021-07-25 02:19:02.565+00","61","0"
"2021-07-25 02:19:07.565+00","534","1"
"2021-07-25 02:19:07.565+00","61","0"
"2021-07-25 02:19:12.565+00","61","0"
"2021-07-25 02:19:12.565+00","21","1"
"2021-07-25 02:19:17.565+00","21","1"
"2021-07-25 02:19:17.565+00","61","0"
"2021-07-25 02:19:22.565+00","513","1"
"2021-07-25 02:19:22.565+00","61","0"
"2021-07-25 02:19:27.565+00","61","0"
"2021-07-25 02:19:27.565+00","513","1"
"2021-07-25 02:19:32.565+00","513","1"
"2021-07-25 02:19:32.565+00","61","0"
"2021-07-25 02:19:37.565+00","513","1"
"2021-07-25 02:19:37.565+00","61","0"
"2021-07-25 02:19:42.565+00","21","1"
"2021-07-25 02:19:42.565+00","61","0"
"2021-07-25 02:19:47.565+00","21","1"
"2021-07-25 02:19:47.565+00","61","0"
"2021-07-25 02:19:52.565+00","61","0"
"2021-07-25 02:19:52.565+00","545","1"
"2021-07-25 02:19:57.565+00","61","0"
"2021-07-25 02:19:57.565+00","545","1"
"2021-07-25 02:20:02.565+00","545","1"
"2021-07-25 02:20:02.565+00","61","0"
"2021-07-25 02:20:07.565+00","61","0"
"2021-07-25 02:20:07.565+00","545","1"
"2021-07-25 02:20:12.583+00","61","0"
"2021-07-25 02:20:12.583+00","21","1"
"2021-07-25 02:20:17.565+00","21","1"
"2021-07-25 02:20:17.565+00","61","0"
"2021-07-25 02:20:22.565+00","61","0"
"2021-07-25 02:20:22.565+00","557","1"
"2021-07-25 02:20:27.575+00","61","0"
"2021-07-25 02:20:27.575+00","557","1"
"2021-07-25 02:20:32.565+00","61","0"
"2021-07-25 02:20:32.565+00","557","1"
"2021-07-25 02:20:37.565+00","557","1"
"2021-07-25 02:20:37.565+00","61","0"
"2021-07-25 02:20:42.565+00","61","0"
"2021-07-25 02:20:42.565+00","21","1"
"2021-07-25 02:20:47.565+00","21","1"
"2021-07-25 02:20:47.565+00","61","0"
"2021-07-25 02:20:52.565+00","61","0"
"2021-07-25 02:20:52.565+00","568","1"
"2021-07-25 02:20:57.565+00","61","0"
"2021-07-25 02:20:57.565+00","568","1"
"2021-07-25 02:21:02.565+00","568","1"
"2021-07-25 02:21:02.565+00","61","0"
"2021-07-25 02:21:07.565+00","568","1"
"2021-07-25 02:21:07.565+00","61","0"
"2021-07-25 02:21:12.565+00","21","1"
"2021-07-25 02:21:12.565+00","61","0"
"2021-07-25 02:21:17.565+00","61","0"
"2021-07-25 02:21:17.565+00","21","1"
"2021-07-25 02:21:22.565+00","61","0"
"2021-07-25 02:21:22.565+00","526","1"
"2021-07-25 02:21:27.565+00","61","0"
"2021-07-25 02:21:27.565+00","526","1"
"2021-07-25 02:21:32.565+00","61","0"
"2021-07-25 02:21:32.565+00","526","1"
"2021-07-25 02:21:37.565+00","526","1"
"2021-07-25 02:21:37.565+00","61","0"
"2021-07-25 02:21:42.565+00","61","0"
"2021-07-25 02:21:42.565+00","21","1"
"2021-07-25 02:21:47.565+00","21","1"
"2021-07-25 02:21:47.565+00","61","0"
"2021-07-25 02:21:52.565+00","507","1"
"2021-07-25 02:21:52.565+00","61","0"
"2021-07-25 02:21:57.565+00","507","1"
"2021-07-25 02:21:57.565+00","61","0"
"2021-07-25 02:22:02.565+00","507","1"
"2021-07-25 02:22:02.565+00","61","0"
"2021-07-25 02:22:07.565+00","61","0"
"2021-07-25 02:22:07.565+00","507","1"
"2021-07-25 02:22:12.574+00","61","0"
"2021-07-25 02:22:12.574+00","21","1"
"2021-07-25 02:22:17.565+00","61","0"
"2021-07-25 02:22:17.565+00","21","1"
"2021-07-25 02:22:22.565+00","61","0"
"2021-07-25 02:22:22.565+00","532","1"
"2021-07-25 02:22:27.565+00","532","1"
"2021-07-25 02:22:27.565+00","61","0"
"2021-07-25 02:22:32.565+00","61","0"
"2021-07-25 02:22:32.565+00","532","1"
"2021-07-25 02:22:37.565+00","61","0"
"2021-07-25 02:22:37.565+00","532","1"
"2021-07-25 02:22:42.565+00","21","1"
"2021-07-25 02:22:42.565+00","61","0"
"2021-07-25 02:22:47.565+00","21","1"
"2021-07-25 02:22:47.565+00","61","0"
"2021-07-25 02:22:52.565+00","61","0"
"2021-07-25 02:22:52.565+00","520","1"
"2021-07-25 02:22:57.565+00","61","0"
"2021-07-25 02:22:57.565+00","520","1"
"2021-07-25 02:23:02.565+00","520","1"
"2021-07-25 02:23:02.565+00","61","0"
"2021-07-25 02:23:07.565+00","520","1"
"2021-07-25 02:23:07.565+00","61","0"
"2021-07-25 02:23:12.565+00","61","0"
"2021-07-25 02:23:12.565+00","21","1"
"2021-07-25 02:23:17.565+00","61","0"
"2021-07-25 02:23:17.565+00","21","1"
"2021-07-25 02:23:22.565+00","61","0"
"2021-07-25 02:23:22.565+00","530","1"
"2021-07-25 02:23:27.565+00","530","1"
"2021-07-25 02:23:27.565+00","61","0"
"2021-07-25 02:23:32.565+00","61","0"
"2021-07-25 02:23:32.565+00","530","1"
"2021-07-25 02:23:37.565+00","530","1"
"2021-07-25 02:23:37.565+00","61","0"
"2021-07-25 02:23:42.565+00","61","0"
"2021-07-25 02:23:42.565+00","21","1"
"2021-07-25 02:23:47.565+00","21","1"
"2021-07-25 02:23:47.565+00","61","0"
"2021-07-25 02:23:52.565+00","61","0"
"2021-07-25 02:23:52.565+00","564","1"
"2021-07-25 02:23:57.565+00","564","1"
"2021-07-25 02:23:57.565+00","61","0"
"2021-07-25 02:24:02.565+00","564","1"
"2021-07-25 02:24:02.565+00","61","0"
"2021-07-25 02:24:07.565+00","61","0"
"2021-07-25 02:24:07.565+00","564","1"
"2021-07-25 02:24:12.574+00","21","1"
"2021-07-25 02:24:12.574+00","61","0"
"2021-07-25 02:24:17.565+00","21","1"
"2021-07-25 02:24:17.565+00","61","0"
"2021-07-25 02:24:22.565+00","304","1"
"2021-07-25 02:24:22.565+00","61","0"
"2021-07-25 02:24:27.565+00","304","1"
"2021-07-25 02:24:27.565+00","61","0"
