"time","completed_tasks","executor"
"2021-07-25 01:26:42.565+00","1462872","1"
"2021-07-25 01:26:47.565+00","34237","0"
"2021-07-25 01:26:47.565+00","1462880","1"
"2021-07-25 01:26:52.565+00","1463375","1"
"2021-07-25 01:26:52.565+00","34254","0"
"2021-07-25 01:26:57.565+00","34262","0"
"2021-07-25 01:26:57.565+00","1463383","1"
"2021-07-25 01:27:02.565+00","1463397","1"
"2021-07-25 01:27:02.565+00","34276","0"
"2021-07-25 01:27:07.565+00","34284","0"
"2021-07-25 01:27:07.565+00","1463405","1"
"2021-07-25 01:27:12.565+00","1463419","1"
"2021-07-25 01:27:12.565+00","34298","0"
"2021-07-25 01:27:17.565+00","34306","0"
"2021-07-25 01:27:17.565+00","1463427","1"
"2021-07-25 01:27:22.565+00","1463965","1"
"2021-07-25 01:27:22.565+00","34323","0"
"2021-07-25 01:27:27.565+00","34331","0"
"2021-07-25 01:27:27.565+00","1463973","1"
"2021-07-25 01:27:32.565+00","34345","0"
"2021-07-25 01:27:32.565+00","1463987","1"
"2021-07-25 01:27:37.565+00","34353","0"
"2021-07-25 01:27:37.565+00","1463995","1"
"2021-07-25 01:27:42.565+00","34367","0"
"2021-07-25 01:27:42.565+00","1464009","1"
"2021-07-25 01:27:47.565+00","34375","0"
"2021-07-25 01:27:47.565+00","1464017","1"
"2021-07-25 01:27:52.565+00","1464552","1"
"2021-07-25 01:27:52.565+00","34392","0"
"2021-07-25 01:27:57.565+00","1464560","1"
"2021-07-25 01:27:57.565+00","34400","0"
"2021-07-25 01:28:02.565+00","1465064","1"
"2021-07-25 01:28:02.565+00","34413","0"
"2021-07-25 01:28:07.565+00","34430","0"
"2021-07-25 01:28:07.565+00","1467240","1"
"2021-07-25 01:28:12.565+00","1469549","1"
"2021-07-25 01:28:12.565+00","34446","0"
"2021-07-25 01:28:17.565+00","34465","0"
"2021-07-25 01:28:17.565+00","1472109","1"
"2021-07-25 01:28:22.565+00","1473935","1"
"2021-07-25 01:28:22.565+00","34481","0"
"2021-07-25 01:28:27.565+00","34497","0"
"2021-07-25 01:28:27.565+00","1476432","1"
"2021-07-25 01:28:32.565+00","34513","0"
"2021-07-25 01:28:32.565+00","1478216","1"
"2021-07-25 01:28:37.565+00","1480681","1"
"2021-07-25 01:28:37.565+00","34530","0"
"2021-07-25 01:28:42.565+00","1482494","1"
"2021-07-25 01:28:42.565+00","34545","0"
"2021-07-25 01:28:47.565+00","34564","0"
"2021-07-25 01:28:47.565+00","1484946","1"
"2021-07-25 01:28:52.565+00","34580","0"
"2021-07-25 01:28:52.565+00","1486776","1"
"2021-07-25 01:28:57.565+00","1489206","1"
"2021-07-25 01:28:57.565+00","34596","0"
"2021-07-25 01:29:02.565+00","1491026","1"
"2021-07-25 01:29:02.565+00","34612","0"
"2021-07-25 01:29:07.565+00","1493424","1"
"2021-07-25 01:29:07.565+00","34630","0"
"2021-07-25 01:29:12.565+00","34644","0"
"2021-07-25 01:29:12.565+00","1495150","1"
"2021-07-25 01:29:17.565+00","1497511","1"
"2021-07-25 01:29:17.565+00","34663","0"
"2021-07-25 01:29:22.565+00","1499466","1"
"2021-07-25 01:29:22.565+00","34679","0"
"2021-07-25 01:29:27.565+00","1501900","1"
"2021-07-25 01:29:27.565+00","34697","0"
"2021-07-25 01:29:32.565+00","34711","0"
"2021-07-25 01:29:32.565+00","1503885","1"
"2021-07-25 01:29:37.565+00","34728","0"
"2021-07-25 01:29:37.565+00","1506241","1"
"2021-07-25 01:29:42.565+00","34744","0"
"2021-07-25 01:29:42.565+00","1508206","1"
"2021-07-25 01:29:47.565+00","1510382","1"
"2021-07-25 01:29:47.565+00","34760","0"
"2021-07-25 01:29:52.565+00","34779","0"
"2021-07-25 01:29:52.565+00","1512565","1"
"2021-07-25 01:29:57.565+00","1515000","1"
"2021-07-25 01:29:57.565+00","34795","0"
"2021-07-25 01:30:02.565+00","1516940","1"
"2021-07-25 01:30:02.565+00","34811","0"
"2021-07-25 01:30:07.565+00","34828","0"
"2021-07-25 01:30:07.565+00","1519296","1"
"2021-07-25 01:30:12.565+00","34843","0"
"2021-07-25 01:30:12.565+00","1521166","1"
"2021-07-25 01:30:17.565+00","1523579","1"
"2021-07-25 01:30:17.565+00","34862","0"
"2021-07-25 01:30:22.565+00","1525546","1"
"2021-07-25 01:30:22.565+00","34878","0"
"2021-07-25 01:30:27.565+00","1527992","1"
"2021-07-25 01:30:27.565+00","34896","0"
"2021-07-25 01:30:32.565+00","1529828","1"
"2021-07-25 01:30:32.565+00","34910","0"
"2021-07-25 01:30:37.565+00","1532226","1"
"2021-07-25 01:30:37.565+00","34927","0"
"2021-07-25 01:30:42.565+00","1534098","1"
"2021-07-25 01:30:42.565+00","34943","0"
"2021-07-25 01:30:47.565+00","1536465","1"
"2021-07-25 01:30:47.565+00","34959","0"
"2021-07-25 01:30:52.565+00","34977","0"
"2021-07-25 01:30:52.565+00","1538380","1"
"2021-07-25 01:30:57.565+00","1540837","1"
"2021-07-25 01:30:57.565+00","34995","0"
"2021-07-25 01:31:02.565+00","1542784","1"
"2021-07-25 01:31:02.565+00","35009","0"
"2021-07-25 01:31:07.565+00","35027","0"
"2021-07-25 01:31:07.565+00","1545188","1"
"2021-07-25 01:31:12.565+00","35041","0"
"2021-07-25 01:31:12.565+00","1547030","1"
"2021-07-25 01:31:17.565+00","35059","0"
"2021-07-25 01:31:17.565+00","1549439","1"
"2021-07-25 01:31:22.565+00","35076","0"
"2021-07-25 01:31:22.565+00","1551256","1"
"2021-07-25 01:31:27.565+00","35092","0"
"2021-07-25 01:31:27.565+00","1553709","1"
"2021-07-25 01:31:32.565+00","35108","0"
"2021-07-25 01:31:32.565+00","1555364","1"
"2021-07-25 01:31:37.565+00","1557817","1"
"2021-07-25 01:31:37.565+00","35126","0"
"2021-07-25 01:31:42.565+00","35140","0"
"2021-07-25 01:31:42.565+00","1559460","1"
"2021-07-25 01:31:47.565+00","1561898","1"
"2021-07-25 01:31:47.565+00","35159","0"
"2021-07-25 01:31:52.565+00","1563560","1"
"2021-07-25 01:31:52.565+00","35175","0"
"2021-07-25 01:31:57.565+00","35193","0"
"2021-07-25 01:31:57.565+00","1566075","1"
"2021-07-25 01:32:02.565+00","35207","0"
"2021-07-25 01:32:02.565+00","1567714","1"
"2021-07-25 01:32:07.565+00","1570031","1"
"2021-07-25 01:32:07.565+00","35225","0"
"2021-07-25 01:32:12.565+00","1571792","1"
"2021-07-25 01:32:12.565+00","35240","0"
"2021-07-25 01:32:17.565+00","1574187","1"
"2021-07-25 01:32:17.565+00","35259","0"
"2021-07-25 01:32:22.565+00","1576040","1"
"2021-07-25 01:32:22.565+00","35275","0"
"2021-07-25 01:32:27.565+00","1578380","1"
"2021-07-25 01:32:27.565+00","35291","0"
"2021-07-25 01:32:32.565+00","1580290","1"
"2021-07-25 01:32:32.565+00","35307","0"
"2021-07-25 01:32:37.565+00","1582686","1"
"2021-07-25 01:32:37.565+00","35325","0"
"2021-07-25 01:32:42.565+00","35340","0"
"2021-07-25 01:32:42.565+00","1584542","1"
"2021-07-25 01:32:47.565+00","1586949","1"
"2021-07-25 01:32:47.565+00","35357","0"
"2021-07-25 01:32:52.565+00","1588814","1"
"2021-07-25 01:32:52.565+00","35374","0"
"2021-07-25 01:32:57.565+00","35390","0"
"2021-07-25 01:32:57.565+00","1591223","1"
"2021-07-25 01:33:02.565+00","35408","0"
"2021-07-25 01:33:02.565+00","1592737","1"
"2021-07-25 01:33:07.565+00","35416","0"
"2021-07-25 01:33:07.565+00","1592745","1"
"2021-07-25 01:33:12.565+00","1592759","1"
"2021-07-25 01:33:12.565+00","35430","0"
"2021-07-25 01:33:17.565+00","1592767","1"
"2021-07-25 01:33:17.565+00","35438","0"
"2021-07-25 01:33:22.565+00","1593313","1"
"2021-07-25 01:33:22.565+00","35455","0"
"2021-07-25 01:33:27.565+00","35463","0"
"2021-07-25 01:33:27.565+00","1593321","1"
"2021-07-25 01:33:32.565+00","35477","0"
"2021-07-25 01:33:32.565+00","1593335","1"
"2021-07-25 01:33:37.565+00","1593343","1"
"2021-07-25 01:33:37.565+00","35485","0"
"2021-07-25 01:33:42.565+00","35499","0"
"2021-07-25 01:33:42.565+00","1593357","1"
"2021-07-25 01:33:47.565+00","35513","0"
"2021-07-25 01:33:47.565+00","1595273","1"
"2021-07-25 01:33:52.565+00","1597094","1"
"2021-07-25 01:33:52.565+00","35528","0"
"2021-07-25 01:33:57.565+00","1599550","1"
"2021-07-25 01:33:57.565+00","35546","0"
"2021-07-25 01:34:02.565+00","1601505","1"
"2021-07-25 01:34:02.565+00","35559","0"
"2021-07-25 01:34:07.565+00","1603884","1"
"2021-07-25 01:34:07.565+00","35577","0"
"2021-07-25 01:34:12.565+00","1605827","1"
"2021-07-25 01:34:12.565+00","35591","0"
"2021-07-25 01:34:17.565+00","1608256","1"
"2021-07-25 01:34:17.565+00","35608","0"
"2021-07-25 01:34:22.565+00","1610195","1"
"2021-07-25 01:34:22.565+00","35624","0"
"2021-07-25 01:34:27.565+00","35641","0"
"2021-07-25 01:34:27.565+00","1612649","1"
"2021-07-25 01:34:32.565+00","1614577","1"
"2021-07-25 01:34:32.565+00","35656","0"
"2021-07-25 01:34:37.565+00","35670","0"
"2021-07-25 01:34:37.565+00","1616798","1"
"2021-07-25 01:34:42.565+00","1618504","1"
"2021-07-25 01:34:42.565+00","35687","0"
"2021-07-25 01:34:47.565+00","35706","0"
"2021-07-25 01:34:47.565+00","1619348","1"
"2021-07-25 01:34:52.565+00","35721","0"
"2021-07-25 01:34:52.565+00","1620046","1"
"2021-07-25 01:34:57.565+00","35728","0"
"2021-07-25 01:34:57.565+00","1620079","1"
"2021-07-25 01:35:02.565+00","1620135","1"
"2021-07-25 01:35:02.565+00","35728","0"
"2021-07-25 01:35:07.565+00","35788","0"
"2021-07-25 01:35:07.565+00","1621261","1"
"2021-07-25 01:35:12.565+00","1623169","1"
"2021-07-25 01:35:12.565+00","35811","0"
"2021-07-25 01:35:17.565+00","1625999","1"
"2021-07-25 01:35:17.565+00","35841","0"
"2021-07-25 01:35:22.565+00","35866","0"
"2021-07-25 01:35:22.565+00","1627815","1"
"2021-07-25 01:35:27.565+00","1630389","1"
"2021-07-25 01:35:27.565+00","35896","0"
"2021-07-25 01:35:32.565+00","1632251","1"
"2021-07-25 01:35:32.565+00","35919","0"
"2021-07-25 01:35:37.565+00","1634299","1"
"2021-07-25 01:35:37.565+00","35945","0"
"2021-07-25 01:35:42.565+00","1636479","1"
"2021-07-25 01:35:42.565+00","35972","0"
"2021-07-25 01:35:47.565+00","35999","0"
"2021-07-25 01:35:47.565+00","1638843","1"
"2021-07-25 01:35:52.565+00","1640844","1"
"2021-07-25 01:35:52.565+00","36026","0"
"2021-07-25 01:35:57.565+00","1643207","1"
"2021-07-25 01:35:57.565+00","36053","0"
"2021-07-25 01:36:02.565+00","1645156","1"
"2021-07-25 01:36:02.565+00","36079","0"
"2021-07-25 01:36:07.569+00","36107","0"
"2021-07-25 01:36:07.569+00","1647546","1"
"2021-07-25 01:36:12.565+00","36132","0"
"2021-07-25 01:36:12.565+00","1649366","1"
"2021-07-25 01:36:17.565+00","36158","0"
"2021-07-25 01:36:17.565+00","1651721","1"
"2021-07-25 01:36:22.565+00","36186","0"
"2021-07-25 01:36:22.565+00","1653760","1"
"2021-07-25 01:36:27.565+00","36213","0"
"2021-07-25 01:36:27.565+00","1656275","1"
"2021-07-25 01:36:32.565+00","36239","0"
"2021-07-25 01:36:32.565+00","1658353","1"
"2021-07-25 01:36:37.565+00","1660857","1"
"2021-07-25 01:36:37.565+00","36265","0"
"2021-07-25 01:36:42.565+00","36291","0"
"2021-07-25 01:36:42.565+00","1662931","1"
"2021-07-25 01:36:47.565+00","1665002","1"
"2021-07-25 01:36:47.565+00","36313","0"
"2021-07-25 01:36:52.565+00","36346","0"
"2021-07-25 01:36:52.565+00","1667411","1"
"2021-07-25 01:36:57.565+00","1669778","1"
"2021-07-25 01:36:57.565+00","36372","0"
"2021-07-25 01:37:02.565+00","1671821","1"
"2021-07-25 01:37:02.565+00","36398","0"
"2021-07-25 01:37:07.565+00","1674233","1"
"2021-07-25 01:37:07.565+00","36427","0"
"2021-07-25 01:37:12.565+00","1676276","1"
"2021-07-25 01:37:12.565+00","36451","0"
"2021-07-25 01:37:17.565+00","36475","0"
"2021-07-25 01:37:17.565+00","1678448","1"
"2021-07-25 01:37:22.565+00","1680766","1"
"2021-07-25 01:37:22.565+00","36505","0"
"2021-07-25 01:37:27.565+00","1683110","1"
"2021-07-25 01:37:27.565+00","36531","0"
"2021-07-25 01:37:32.565+00","36557","0"
"2021-07-25 01:37:32.565+00","1685017","1"
"2021-07-25 01:37:37.565+00","36585","0"
"2021-07-25 01:37:37.565+00","1687393","1"
"2021-07-25 01:37:42.565+00","36609","0"
"2021-07-25 01:37:42.565+00","1689381","1"
"2021-07-25 01:37:47.565+00","36630","0"
"2021-07-25 01:37:47.565+00","1691472","1"
"2021-07-25 01:37:52.565+00","36663","0"
"2021-07-25 01:37:52.565+00","1693817","1"
"2021-07-25 01:37:57.565+00","36686","0"
"2021-07-25 01:37:57.565+00","1695920","1"
"2021-07-25 01:38:02.565+00","1698160","1"
"2021-07-25 01:38:02.565+00","36715","0"
"2021-07-25 01:38:07.565+00","36745","0"
"2021-07-25 01:38:07.565+00","1700482","1"
"2021-07-25 01:38:12.565+00","1702446","1"
"2021-07-25 01:38:12.565+00","36768","0"
"2021-07-25 01:38:17.565+00","1704879","1"
"2021-07-25 01:38:17.565+00","36794","0"
"2021-07-25 01:38:22.565+00","1706858","1"
"2021-07-25 01:38:22.565+00","36822","0"
"2021-07-25 01:38:27.565+00","36848","0"
"2021-07-25 01:38:27.565+00","1709238","1"
"2021-07-25 01:38:32.565+00","1711171","1"
"2021-07-25 01:38:32.565+00","36874","0"
"2021-07-25 01:38:37.565+00","36903","0"
"2021-07-25 01:38:37.565+00","1713574","1"
"2021-07-25 01:38:42.565+00","36926","0"
"2021-07-25 01:38:42.565+00","1715461","1"
"2021-07-25 01:38:47.565+00","1716490","1"
"2021-07-25 01:38:47.565+00","36946","0"
"2021-07-25 01:38:52.565+00","36971","0"
"2021-07-25 01:38:52.565+00","1717005","1"
"2021-07-25 01:38:57.565+00","1717009","1"
"2021-07-25 01:38:57.565+00","36983","0"
"2021-07-25 01:39:02.565+00","37004","0"
"2021-07-25 01:39:02.565+00","1717016","1"
"2021-07-25 01:39:07.565+00","37016","0"
"2021-07-25 01:39:07.565+00","1717020","1"
"2021-07-25 01:39:12.565+00","37037","0"
"2021-07-25 01:39:12.565+00","1717027","1"
"2021-07-25 01:39:17.565+00","37049","0"
"2021-07-25 01:39:17.565+00","1717031","1"
"2021-07-25 01:39:22.565+00","1717556","1"
"2021-07-25 01:39:22.565+00","37074","0"
"2021-07-25 01:39:27.565+00","1717560","1"
"2021-07-25 01:39:27.565+00","37089","0"
"2021-07-25 01:39:32.565+00","1717567","1"
"2021-07-25 01:39:32.565+00","37107","0"
"2021-07-25 01:39:37.565+00","1717571","1"
"2021-07-25 01:39:37.565+00","37119","0"
"2021-07-25 01:39:42.565+00","37140","0"
"2021-07-25 01:39:42.565+00","1717578","1"
"2021-07-25 01:39:47.565+00","37152","0"
"2021-07-25 01:39:47.565+00","1717582","1"
"2021-07-25 01:39:52.565+00","1718123","1"
"2021-07-25 01:39:52.565+00","37177","0"
"2021-07-25 01:39:57.565+00","1718127","1"
"2021-07-25 01:39:57.565+00","37189","0"
"2021-07-25 01:40:02.565+00","1718134","1"
"2021-07-25 01:40:02.565+00","37210","0"
"2021-07-25 01:40:07.565+00","37225","0"
"2021-07-25 01:40:07.565+00","1718139","1"
"2021-07-25 01:40:12.565+00","37243","0"
"2021-07-25 01:40:12.565+00","1718145","1"
"2021-07-25 01:40:17.565+00","1718149","1"
"2021-07-25 01:40:17.565+00","37255","0"
"2021-07-25 01:40:22.565+00","1718698","1"
"2021-07-25 01:40:22.565+00","37280","0"
"2021-07-25 01:40:27.565+00","1718703","1"
"2021-07-25 01:40:27.565+00","37295","0"
"2021-07-25 01:40:32.565+00","1718709","1"
"2021-07-25 01:40:32.565+00","37313","0"
"2021-07-25 01:40:37.565+00","1718713","1"
"2021-07-25 01:40:37.565+00","37325","0"
"2021-07-25 01:40:42.565+00","37346","0"
"2021-07-25 01:40:42.565+00","1718720","1"
"2021-07-25 01:40:47.565+00","1718724","1"
"2021-07-25 01:40:47.565+00","37358","0"
"2021-07-25 01:40:52.565+00","1719279","1"
"2021-07-25 01:40:52.565+00","37383","0"
"2021-07-25 01:40:57.565+00","1719283","1"
"2021-07-25 01:40:57.565+00","37395","0"
"2021-07-25 01:41:02.565+00","1719290","1"
"2021-07-25 01:41:02.565+00","37416","0"
"2021-07-25 01:41:07.565+00","37431","0"
"2021-07-25 01:41:07.565+00","1719295","1"
"2021-07-25 01:41:12.565+00","1719301","1"
"2021-07-25 01:41:12.565+00","37449","0"
"2021-07-25 01:41:17.565+00","1719305","1"
"2021-07-25 01:41:17.565+00","37461","0"
"2021-07-25 01:41:22.565+00","37486","0"
"2021-07-25 01:41:22.565+00","1719852","1"
"2021-07-25 01:41:27.565+00","37498","0"
"2021-07-25 01:41:27.565+00","1719856","1"
"2021-07-25 01:41:32.565+00","37519","0"
"2021-07-25 01:41:32.565+00","1719863","1"
"2021-07-25 01:41:37.565+00","37531","0"
"2021-07-25 01:41:37.565+00","1719867","1"
"2021-07-25 01:41:42.565+00","37552","0"
"2021-07-25 01:41:42.565+00","1719874","1"
"2021-07-25 01:41:47.565+00","37564","0"
"2021-07-25 01:41:47.565+00","1719878","1"
"2021-07-25 01:41:52.565+00","1720417","1"
"2021-07-25 01:41:52.565+00","37589","0"
"2021-07-25 01:41:57.565+00","1720421","1"
"2021-07-25 01:41:57.565+00","37601","0"
"2021-07-25 01:42:02.565+00","37622","0"
"2021-07-25 01:42:02.565+00","1720428","1"
"2021-07-25 01:42:07.565+00","1720432","1"
"2021-07-25 01:42:07.565+00","37634","0"
"2021-07-25 01:42:12.565+00","1720439","1"
"2021-07-25 01:42:12.565+00","37655","0"
"2021-07-25 01:42:17.565+00","37670","0"
"2021-07-25 01:42:17.565+00","1720444","1"
"2021-07-25 01:42:22.565+00","37692","0"
"2021-07-25 01:42:22.565+00","1720923","1"
"2021-07-25 01:42:27.565+00","1720927","1"
"2021-07-25 01:42:27.565+00","37704","0"
"2021-07-25 01:42:32.565+00","37725","0"
"2021-07-25 01:42:32.565+00","1720934","1"
"2021-07-25 01:42:37.565+00","1720938","1"
"2021-07-25 01:42:37.565+00","37737","0"
"2021-07-25 01:42:42.565+00","37758","0"
"2021-07-25 01:42:42.565+00","1720945","1"
"2021-07-25 01:42:47.565+00","37770","0"
"2021-07-25 01:42:47.565+00","1720949","1"
"2021-07-25 01:42:52.565+00","37793","0"
"2021-07-25 01:42:52.565+00","1720956","1"
"2021-07-25 01:42:57.565+00","1720960","1"
"2021-07-25 01:42:57.565+00","37805","0"
"2021-07-25 01:43:02.565+00","37826","0"
"2021-07-25 01:43:02.565+00","1720967","1"
"2021-07-25 01:43:07.565+00","1720971","1"
"2021-07-25 01:43:07.565+00","37838","0"
"2021-07-25 01:43:12.565+00","1720978","1"
"2021-07-25 01:43:12.565+00","37859","0"
"2021-07-25 01:43:17.565+00","37871","0"
"2021-07-25 01:43:17.565+00","1720982","1"
"2021-07-25 01:43:22.565+00","1720989","1"
"2021-07-25 01:43:22.565+00","37894","0"
"2021-07-25 01:43:27.565+00","1720993","1"
"2021-07-25 01:43:27.565+00","37906","0"
"2021-07-25 01:43:32.565+00","37927","0"
"2021-07-25 01:43:32.565+00","1721000","1"
"2021-07-25 01:43:37.565+00","37939","0"
"2021-07-25 01:43:37.565+00","1721004","1"
"2021-07-25 01:43:42.565+00","1721011","1"
"2021-07-25 01:43:42.565+00","37960","0"
"2021-07-25 01:43:47.565+00","37972","0"
"2021-07-25 01:43:47.565+00","1721015","1"
"2021-07-25 01:43:52.565+00","1721022","1"
"2021-07-25 01:43:52.565+00","37995","0"
"2021-07-25 01:43:57.565+00","38007","0"
"2021-07-25 01:43:57.565+00","1721026","1"
"2021-07-25 01:44:02.565+00","38028","0"
"2021-07-25 01:44:02.565+00","1721033","1"
"2021-07-25 01:44:07.582+00","1721037","1"
"2021-07-25 01:44:07.582+00","38040","0"
"2021-07-25 01:44:12.565+00","1721044","1"
"2021-07-25 01:44:12.565+00","38061","0"
"2021-07-25 01:44:17.565+00","38073","0"
"2021-07-25 01:44:17.565+00","1721048","1"
"2021-07-25 01:44:22.565+00","38096","0"
"2021-07-25 01:44:22.565+00","1721055","1"
"2021-07-25 01:44:27.565+00","1721059","1"
"2021-07-25 01:44:27.565+00","38110","0"
"2021-07-25 01:44:32.565+00","38129","0"
"2021-07-25 01:44:32.565+00","1721066","1"
"2021-07-25 01:44:37.565+00","38141","0"
"2021-07-25 01:44:37.565+00","1721070","1"
"2021-07-25 01:44:42.565+00","38162","0"
"2021-07-25 01:44:42.565+00","1721077","1"
"2021-07-25 01:44:47.565+00","38174","0"
"2021-07-25 01:44:47.565+00","1721081","1"
"2021-07-25 01:44:52.565+00","1721635","1"
"2021-07-25 01:44:52.565+00","38199","0"
"2021-07-25 01:44:57.565+00","1721639","1"
"2021-07-25 01:44:57.565+00","38211","0"
"2021-07-25 01:45:02.565+00","1721646","1"
"2021-07-25 01:45:02.565+00","38232","0"
"2021-07-25 01:45:07.565+00","38244","0"
"2021-07-25 01:45:07.565+00","1721650","1"
"2021-07-25 01:45:12.565+00","38265","0"
"2021-07-25 01:45:12.565+00","1721657","1"
"2021-07-25 01:45:17.565+00","1721661","1"
"2021-07-25 01:45:17.565+00","38277","0"
"2021-07-25 01:45:22.565+00","1722195","1"
"2021-07-25 01:45:22.565+00","38302","0"
"2021-07-25 01:45:27.565+00","1722199","1"
"2021-07-25 01:45:27.565+00","38314","0"
"2021-07-25 01:45:32.565+00","38335","0"
"2021-07-25 01:45:32.565+00","1722206","1"
"2021-07-25 01:45:37.565+00","1722210","1"
"2021-07-25 01:45:37.565+00","38347","0"
"2021-07-25 01:45:42.565+00","38368","0"
"2021-07-25 01:45:42.565+00","1722217","1"
"2021-07-25 01:45:47.565+00","1722221","1"
"2021-07-25 01:45:47.565+00","38380","0"
"2021-07-25 01:45:52.565+00","1722759","1"
"2021-07-25 01:45:52.565+00","38405","0"
"2021-07-25 01:45:57.565+00","1722764","1"
"2021-07-25 01:45:57.565+00","38420","0"
"2021-07-25 01:46:02.565+00","38438","0"
"2021-07-25 01:46:02.565+00","1722770","1"
"2021-07-25 01:46:07.565+00","1722775","1"
"2021-07-25 01:46:07.565+00","38453","0"
"2021-07-25 01:46:12.574+00","1722781","1"
"2021-07-25 01:46:12.574+00","38471","0"
"2021-07-25 01:46:17.565+00","1722786","1"
"2021-07-25 01:46:17.565+00","38486","0"
"2021-07-25 01:46:22.565+00","38508","0"
"2021-07-25 01:46:22.565+00","1723296","1"
"2021-07-25 01:46:27.565+00","38520","0"
"2021-07-25 01:46:27.565+00","1723300","1"
"2021-07-25 01:46:32.565+00","1723307","1"
"2021-07-25 01:46:32.565+00","38541","0"
"2021-07-25 01:46:37.565+00","38553","0"
"2021-07-25 01:46:37.565+00","1723311","1"
"2021-07-25 01:46:42.565+00","38574","0"
"2021-07-25 01:46:42.565+00","1723318","1"
"2021-07-25 01:46:47.565+00","38586","0"
"2021-07-25 01:46:47.565+00","1723322","1"
"2021-07-25 01:46:52.565+00","1723859","1"
"2021-07-25 01:46:52.565+00","38611","0"
"2021-07-25 01:46:57.565+00","1723863","1"
"2021-07-25 01:46:57.565+00","38623","0"
"2021-07-25 01:47:02.565+00","1723870","1"
"2021-07-25 01:47:02.565+00","38644","0"
"2021-07-25 01:47:07.565+00","1723874","1"
"2021-07-25 01:47:07.565+00","38656","0"
"2021-07-25 01:47:12.565+00","1723881","1"
"2021-07-25 01:47:12.565+00","38677","0"
"2021-07-25 01:47:17.565+00","1723885","1"
"2021-07-25 01:47:17.565+00","38689","0"
"2021-07-25 01:47:22.565+00","1724411","1"
"2021-07-25 01:47:22.565+00","38714","0"
"2021-07-25 01:47:27.565+00","38729","0"
"2021-07-25 01:47:27.565+00","1724416","1"
"2021-07-25 01:47:32.565+00","1724422","1"
"2021-07-25 01:47:32.565+00","38747","0"
"2021-07-25 01:47:37.565+00","38759","0"
"2021-07-25 01:47:37.565+00","1724426","1"
"2021-07-25 01:47:42.565+00","38780","0"
"2021-07-25 01:47:42.565+00","1724433","1"
"2021-07-25 01:47:47.565+00","38792","0"
"2021-07-25 01:47:47.565+00","1724437","1"
"2021-07-25 01:47:52.565+00","38817","0"
"2021-07-25 01:47:52.565+00","1724950","1"
"2021-07-25 01:47:57.565+00","1724954","1"
"2021-07-25 01:47:57.565+00","38829","0"
"2021-07-25 01:48:02.565+00","38850","0"
"2021-07-25 01:48:02.565+00","1724961","1"
"2021-07-25 01:48:07.565+00","1724965","1"
"2021-07-25 01:48:07.565+00","38862","0"
"2021-07-25 01:48:12.585+00","38883","0"
"2021-07-25 01:48:12.585+00","1724972","1"
"2021-07-25 01:48:17.565+00","1724976","1"
"2021-07-25 01:48:17.565+00","38895","0"
"2021-07-25 01:48:22.565+00","38920","0"
"2021-07-25 01:48:22.565+00","1725535","1"
"2021-07-25 01:48:27.565+00","38935","0"
"2021-07-25 01:48:27.565+00","1725540","1"
"2021-07-25 01:48:32.565+00","1725546","1"
"2021-07-25 01:48:32.565+00","38953","0"
"2021-07-25 01:48:37.565+00","38968","0"
"2021-07-25 01:48:37.565+00","1725551","1"
"2021-07-25 01:48:42.565+00","38986","0"
"2021-07-25 01:48:42.565+00","1725557","1"
"2021-07-25 01:48:47.565+00","1725561","1"
"2021-07-25 01:48:47.565+00","38998","0"
"2021-07-25 01:48:52.565+00","1726142","1"
"2021-07-25 01:48:52.565+00","39023","0"
"2021-07-25 01:48:57.565+00","1726146","1"
"2021-07-25 01:48:57.565+00","39035","0"
"2021-07-25 01:49:02.565+00","1726153","1"
"2021-07-25 01:49:02.565+00","39056","0"
"2021-07-25 01:49:07.571+00","39071","0"
"2021-07-25 01:49:07.571+00","1726158","1"
"2021-07-25 01:49:12.565+00","1726164","1"
"2021-07-25 01:49:12.565+00","39089","0"
"2021-07-25 01:49:17.565+00","1726169","1"
"2021-07-25 01:49:17.565+00","39104","0"
"2021-07-25 01:49:22.565+00","1726730","1"
"2021-07-25 01:49:22.565+00","39126","0"
"2021-07-25 01:49:27.565+00","39138","0"
"2021-07-25 01:49:27.565+00","1726734","1"
"2021-07-25 01:49:32.565+00","1726741","1"
"2021-07-25 01:49:32.565+00","39159","0"
"2021-07-25 01:49:37.565+00","39171","0"
"2021-07-25 01:49:37.565+00","1726745","1"
"2021-07-25 01:49:42.565+00","39192","0"
"2021-07-25 01:49:42.565+00","1726752","1"
"2021-07-25 01:49:47.565+00","1726756","1"
"2021-07-25 01:49:47.565+00","39204","0"
"2021-07-25 01:49:52.565+00","1727296","1"
"2021-07-25 01:49:52.565+00","39229","0"
"2021-07-25 01:49:57.565+00","39241","0"
"2021-07-25 01:49:57.565+00","1727300","1"
"2021-07-25 01:50:02.565+00","39262","0"
"2021-07-25 01:50:02.565+00","1727307","1"
"2021-07-25 01:50:07.565+00","1727311","1"
"2021-07-25 01:50:07.565+00","39274","0"
"2021-07-25 01:50:12.573+00","39295","0"
"2021-07-25 01:50:12.573+00","1727318","1"
"2021-07-25 01:50:17.565+00","39307","0"
"2021-07-25 01:50:17.565+00","1727322","1"
"2021-07-25 01:50:22.565+00","39332","0"
"2021-07-25 01:50:22.565+00","1727857","1"
"2021-07-25 01:50:27.565+00","1727861","1"
