"time","shuffle_write_bytes_total","executor"
"2021-08-02 06:32:41.281+00",4889596,"1"
"2021-08-02 06:32:41.281+00",4889563,"0"
"2021-08-02 06:32:41.281+00",4889954,"4"
"2021-08-02 06:33:11.281+00",4891260,"2"
"2021-08-02 06:33:11.281+00",4889954,"4"
"2021-08-02 06:33:11.281+00",4889051,"5"
"2021-08-02 06:33:11.281+00",4889596,"1"
"2021-08-02 06:33:11.281+00",0,"3"
"2021-08-02 06:33:11.281+00",4889563,"0"
"2021-08-02 06:33:41.281+00",4889051,"5"
"2021-08-02 06:33:41.281+00",0,"3"
"2021-08-02 06:33:41.281+00",4889563,"0"
"2021-08-02 06:33:41.281+00",4891260,"2"
"2021-08-02 06:33:41.281+00",4889954,"4"
"2021-08-02 06:33:41.281+00",4889596,"1"
"2021-08-02 06:34:11.281+00",4889596,"1"
"2021-08-02 06:34:11.281+00",4889954,"4"
"2021-08-02 06:34:11.281+00",4891260,"2"
"2021-08-02 06:34:11.281+00",4889563,"0"
"2021-08-02 06:34:11.281+00",4889051,"5"
"2021-08-02 06:34:11.281+00",0,"3"
"2021-08-02 06:34:41.281+00",0,"3"
"2021-08-02 06:34:41.281+00",4891260,"2"
"2021-08-02 06:34:41.281+00",4889954,"4"
"2021-08-02 06:34:41.281+00",4889051,"5"
"2021-08-02 06:34:41.281+00",4889563,"0"
"2021-08-02 06:34:41.281+00",4889596,"1"
